joint1,2,3,4,5,6,7,manip,x,y,z,force
0.247583,1.23842,2.3371,-1.58344,-1.12162,-0.862321,-0.63608,0.0813129,0.202544,0.347783,0.972051,0.159,
0.248096,1.2378,2.3374,-1.58536,-1.11926,-0.863072,-0.639538,0.0812617,0.201426,0.347558,0.97205,0.159,
0.248613,1.23717,2.33769,-1.58726,-1.11689,-0.863831,-0.64299,0.081211,0.200309,0.347332,0.972049,-0.041,
0.249133,1.23654,2.33798,-1.58916,-1.11453,-0.864599,-0.646434,0.0811607,0.199191,0.347107,0.972048,-0.041,
0.249657,1.2359,2.33827,-1.59105,-1.11218,-0.865376,-0.649872,0.0811109,0.198074,0.346881,0.972047,-0.041,
0.250808,1.23526,2.33791,-1.59164,-1.11106,-0.866163,-0.652035,0.0811179,0.197222,0.347094,0.972046,0.159,
0.251963,1.23461,2.33754,-1.59223,-1.10996,-0.866951,-0.654194,0.0811249,0.19637,0.347308,0.972046,0.059,
0.25312,1.23396,2.33718,-1.59282,-1.10886,-0.867742,-0.656348,0.0811322,0.195518,0.347521,0.972046,0.159,
0.25428,1.23331,2.33681,-1.5934,-1.10776,-0.868534,-0.658497,0.0811395,0.194666,0.347734,0.972046,0.159,
0.255443,1.23266,2.33644,-1.59398,-1.10666,-0.869328,-0.660641,0.0811471,0.193814,0.347948,0.972045,0.259,
0.256615,1.232,2.33606,-1.59455,-1.10557,-0.870128,-0.662788,0.0811549,0.192958,0.348163,0.972045,-0.141,
0.257791,1.23134,2.33568,-1.59512,-1.10448,-0.870929,-0.66493,0.0811628,0.192102,0.348378,0.972045,-0.141,
0.258969,1.23068,2.3353,-1.59568,-1.1034,-0.871733,-0.667067,0.0811709,0.191247,0.348593,0.972045,0.159,
0.260151,1.23002,2.33492,-1.59624,-1.10232,-0.872538,-0.6692,0.0811791,0.190391,0.348808,0.972044,0.059,
0.261335,1.22936,2.33453,-1.59679,-1.10124,-0.873344,-0.671327,0.0811875,0.189535,0.349023,0.972044,-0.041,
0.262298,1.22859,2.33449,-1.59821,-1.09925,-0.874271,-0.674528,0.0811622,0.188398,0.348993,0.972043,0.259,
0.263265,1.22781,2.33444,-1.59962,-1.09726,-0.875205,-0.677721,0.0811373,0.187262,0.348963,0.972043,0.159,
0.264237,1.22703,2.33439,-1.60103,-1.09528,-0.876144,-0.680906,0.0811128,0.186125,0.348932,0.972042,-0.141,
0.265213,1.22625,2.33434,-1.60242,-1.09331,-0.87709,-0.684084,0.0810885,0.184988,0.348902,0.972041,0.159,
0.266193,1.22546,2.33428,-1.60381,-1.09134,-0.878042,-0.687255,0.0810646,0.183851,0.348871,0.97204,0.159,
0.268017,1.22454,2.33351,-1.60408,-1.09035,-0.879146,-0.68964,0.0810961,0.18279,0.349309,0.97204,0.059,
0.269846,1.22363,2.33274,-1.60433,-1.08936,-0.88025,-0.692017,0.0811278,0.181728,0.349747,0.97204,0.059,
0.27168,1.22271,2.33197,-1.60458,-1.08839,-0.881355,-0.694386,0.0811596,0.180667,0.350185,0.972039,0.459,
0.273519,1.22179,2.33119,-1.60483,-1.08742,-0.882461,-0.696747,0.0811915,0.179606,0.350623,0.972039,-0.041,
0.275363,1.22087,2.3304,-1.60506,-1.08646,-0.883567,-0.699099,0.0812236,0.178544,0.351061,0.972039,0.159,
0.276612,1.22017,2.32997,-1.60555,-1.08542,-0.884414,-0.701192,0.0812342,0.177674,0.351282,0.972039,0.059,
0.277863,1.21946,2.32953,-1.60603,-1.0844,-0.885262,-0.703279,0.0812449,0.176804,0.351503,0.972038,0.059,
0.279118,1.21875,2.32909,-1.60651,-1.08337,-0.886112,-0.705362,0.0812558,0.175934,0.351724,0.972038,-0.041,
0.280376,1.21804,2.32865,-1.60699,-1.08235,-0.886963,-0.70744,0.0812667,0.175064,0.351945,0.972038,-0.041,
0.281637,1.21732,2.3282,-1.60745,-1.08134,-0.887816,-0.709512,0.0812777,0.174194,0.352166,0.972038,0.159,
0.282775,1.21651,2.32799,-1.60851,-1.07969,-0.888779,-0.712344,0.0812663,0.173118,0.35222,0.972037,-0.041,
0.283917,1.2157,2.32777,-1.60957,-1.07805,-0.889746,-0.715169,0.0812551,0.172042,0.352274,0.972037,0.259,
0.285064,1.21488,2.32754,-1.61061,-1.07641,-0.890717,-0.717986,0.0812441,0.170966,0.352327,0.972036,0.159,
0.286215,1.21406,2.32732,-1.61165,-1.07478,-0.891692,-0.720797,0.0812333,0.16989,0.352381,0.972035,0.159,
0.28737,1.21323,2.32708,-1.61268,-1.07316,-0.892671,-0.723601,0.0812227,0.168814,0.352435,0.972035,-0.041,
0.288043,1.21272,2.32698,-1.6134,-1.07207,-0.893281,-0.725416,0.0812125,0.168131,0.352436,0.972035,0.059,
0.288718,1.2122,2.32688,-1.61412,-1.07098,-0.893893,-0.727229,0.0812023,0.167448,0.352438,0.972034,-0.041,
0.289394,1.21168,2.32678,-1.61483,-1.0699,-0.894507,-0.729039,0.0811922,0.166766,0.35244,0.972034,-0.041,
0.290072,1.21116,2.32668,-1.61555,-1.06882,-0.895123,-0.730846,0.0811822,0.166083,0.352442,0.972034,-0.241,
0.290752,1.21064,2.32657,-1.61626,-1.06774,-0.895741,-0.732651,0.0811722,0.1654,0.352444,0.972034,0.259,
0.291811,1.21005,2.32616,-1.61653,-1.06702,-0.896438,-0.734204,0.0811847,0.164718,0.352641,0.972033,-0.041,
0.292872,1.20946,2.32575,-1.6168,-1.06631,-0.897136,-0.735754,0.0811973,0.164035,0.352838,0.972033,-0.141,
0.293934,1.20887,2.32533,-1.61707,-1.06559,-0.897834,-0.737302,0.0812099,0.163353,0.353035,0.972033,0.059,
0.294999,1.20828,2.32492,-1.61733,-1.06488,-0.898533,-0.738846,0.0812225,0.16267,0.353233,0.972033,-0.141,
0.296066,1.20768,2.3245,-1.61759,-1.06418,-0.899232,-0.740387,0.0812352,0.161988,0.35343,0.972033,0.159,
0.297215,1.20678,2.32434,-1.61884,-1.0623,-0.900299,-0.743505,0.0812159,0.160809,0.353409,0.972032,0.259,
