joint1,2,3,4,5,6,7,manip,x,y,z,force
0.254762,1.25558,2.3254,-1.51251,-1.20478,-0.84062,-0.535737,0.0833042,0.23302,0.360622,0.972287,0.234,
0.255343,1.25524,2.32556,-1.51391,-1.20313,-0.841035,-0.53844,0.0832664,0.232154,0.360565,0.972286,0.034,
0.255925,1.2549,2.32572,-1.5153,-1.20148,-0.841454,-0.54114,0.0832289,0.231289,0.360508,0.972286,0.034,
0.25651,1.25455,2.32588,-1.51669,-1.19983,-0.841878,-0.543836,0.0831918,0.230423,0.360452,0.972285,0.134,
0.257097,1.25421,2.32603,-1.51807,-1.19818,-0.842308,-0.546528,0.083155,0.229557,0.360395,0.972285,-0.066,
0.257687,1.25385,2.32618,-1.51945,-1.19654,-0.842742,-0.549217,0.0831185,0.228691,0.360338,0.972285,-0.066,
0.25905,1.25322,2.32602,-1.52084,-1.19461,-0.843528,-0.552784,0.0830978,0.227442,0.360518,0.972284,0.134,
0.260418,1.25258,2.32585,-1.52222,-1.19268,-0.844321,-0.556341,0.0830777,0.226192,0.360697,0.972283,-0.066,
0.261791,1.25194,2.32568,-1.52359,-1.19076,-0.845122,-0.55989,0.0830581,0.224942,0.360877,0.972283,0.134,
0.263169,1.25129,2.3255,-1.52495,-1.18884,-0.845929,-0.56343,0.0830392,0.223693,0.361056,0.972282,-0.066,
0.264552,1.25063,2.32531,-1.52629,-1.18693,-0.846744,-0.56696,0.0830208,0.222443,0.361236,0.972281,-0.066,
0.266261,1.24985,2.32498,-1.52759,-1.18497,-0.847705,-0.570767,0.0830113,0.221055,0.361521,0.97228,-0.166,
0.267977,1.24907,2.32463,-1.52886,-1.18301,-0.848674,-0.574562,0.0830024,0.219667,0.361806,0.97228,-0.066,
0.269699,1.24828,2.32428,-1.53013,-1.18106,-0.84965,-0.578345,0.0829942,0.21828,0.362091,0.972279,0.234,
0.271428,1.24749,2.32392,-1.53138,-1.17912,-0.850634,-0.582116,0.0829866,0.216892,0.362376,0.972278,-0.066,
0.273164,1.24669,2.32355,-1.53263,-1.17719,-0.851625,-0.585875,0.0829797,0.215504,0.362661,0.972278,0.034,
0.273709,1.24637,2.32357,-1.53349,-1.17608,-0.852011,-0.587751,0.0829612,0.214868,0.362661,0.972277,0.134,
0.274256,1.24606,2.32358,-1.53434,-1.17498,-0.852399,-0.589625,0.0829429,0.214233,0.362662,0.972277,0.434,
0.274804,1.24574,2.3236,-1.5352,-1.17388,-0.852789,-0.591497,0.0829247,0.213597,0.362663,0.972277,-0.266,
0.275353,1.24542,2.32361,-1.53605,-1.17277,-0.853182,-0.593367,0.0829067,0.212961,0.362663,0.972277,0.234,
0.275904,1.2451,2.32362,-1.5369,-1.17167,-0.853577,-0.595234,0.0828889,0.212325,0.362664,0.972277,-0.166,
0.277031,1.24458,2.32332,-1.53752,-1.17061,-0.854207,-0.597399,0.082891,0.211498,0.362876,0.972276,-0.166,
0.27816,1.24407,2.32303,-1.53813,-1.16955,-0.854839,-0.599559,0.0828934,0.210672,0.363088,0.972276,0.034,
0.279292,1.24356,2.32273,-1.53874,-1.16849,-0.855473,-0.601715,0.082896,0.209845,0.3633,0.972276,0.134,
0.280426,1.24304,2.32242,-1.53935,-1.16744,-0.856109,-0.603866,0.0828987,0.209018,0.363512,0.972276,-0.066,
0.281563,1.24252,2.32212,-1.53995,-1.16639,-0.856748,-0.606013,0.0829017,0.208192,0.363724,0.972275,-0.166,
0.282701,1.24185,2.32211,-1.54163,-1.16419,-0.857572,-0.609758,0.0828675,0.206905,0.363726,0.972275,-0.066,
0.283845,1.24117,2.3221,-1.5433,-1.162,-0.858404,-0.613494,0.0828338,0.205618,0.363727,0.972274,0.234,
0.284993,1.24048,2.32209,-1.54495,-1.15981,-0.859245,-0.61722,0.0828008,0.204332,0.363729,0.972273,-0.066,
0.286148,1.23978,2.32207,-1.5466,-1.15763,-0.860095,-0.620938,0.0827683,0.203045,0.363731,0.972272,0.034,
0.287307,1.23908,2.32204,-1.54824,-1.15545,-0.860953,-0.624646,0.0827364,0.201758,0.363732,0.972271,0.134,
0.287677,1.23867,2.32236,-1.54994,-1.15349,-0.86145,-0.627581,0.0826859,0.200842,0.363496,0.97227,0.134,
0.28805,1.23825,2.32268,-1.55163,-1.15153,-0.861952,-0.63051,0.0826357,0.199925,0.36326,0.97227,-0.166,
0.288425,1.23783,2.32299,-1.55332,-1.14956,-0.86246,-0.633436,0.082586,0.199009,0.363024,0.972269,-0.066,
0.288803,1.2374,2.32331,-1.555,-1.1476,-0.862975,-0.636357,0.0825365,0.198093,0.362788,0.972268,-0.166,
0.289183,1.23697,2.32362,-1.55668,-1.14564,-0.863496,-0.639274,0.0824874,0.197176,0.362552,0.972268,-0.066,
0.289796,1.2364,2.32388,-1.55855,-1.14339,-0.864177,-0.642731,0.0824369,0.196058,0.36234,0.972267,-0.166,
0.290413,1.23583,2.32414,-1.56041,-1.14114,-0.864867,-0.646181,0.0823869,0.194941,0.362128,0.972266,0.034,
0.291033,1.23526,2.32439,-1.56226,-1.13889,-0.865564,-0.649625,0.0823373,0.193823,0.361917,0.972265,-0.066,
0.291658,1.23467,2.32464,-1.5641,-1.13664,-0.86627,-0.653062,0.0822882,0.192705,0.361705,0.972264,0.034,
0.292286,1.23408,2.32488,-1.56593,-1.1344,-0.866985,-0.656492,0.0822396,0.191587,0.361493,0.972263,0.134,
0.292539,1.23375,2.32512,-1.56715,-1.13296,-0.867382,-0.658598,0.0822037,0.190925,0.361304,0.972262,-0.066,
0.292793,1.23342,2.32535,-1.56837,-1.13152,-0.867783,-0.660702,0.082168,0.190264,0.361116,0.972262,-0.166,
0.293049,1.23308,2.32558,-1.56959,-1.13008,-0.868187,-0.662804,0.0821324,0.189602,0.360928,0.972262,0.234,
0.293305,1.23274,2.32581,-1.57081,-1.12864,-0.868594,-0.664904,0.0820971,0.18894,0.36074,0.972261,-0.066,
0.293563,1.2324,2.32604,-1.57202,-1.12721,-0.869004,-0.667001,0.0820619,0.188278,0.360552,0.972261,0.034,
0.295017,1.23165,2.3256,-1.5727,-1.12591,-0.869914,-0.669623,0.0820699,0.18723,0.360795,0.972261,-0.166,
0.296475,1.2309,2.32515,-1.57339,-1.12462,-0.870827,-0.672238,0.0820782,0.186182,0.361039,0.97226,-0.066,
0.297937,1.23014,2.32469,-1.57406,-1.12333,-0.871742,-0.674845,0.0820867,0.185134,0.361283,0.97226,0.234,
0.299404,1.22939,2.32423,-1.57472,-1.12205,-0.87266,-0.677446,0.0820955,0.184086,0.361527,0.97226,0.034,
0.300874,1.22863,2.32377,-1.57538,-1.12078,-0.873581,-0.680039,0.0821045,0.183038,0.36177,0.972259,-0.066,
0.301929,1.2279,2.32369,-1.57673,-1.11889,-0.874454,-0.683215,0.0820812,0.181901,0.361751,0.972259,0.034,
0.302988,1.22717,2.32361,-1.57808,-1.117,-0.875332,-0.686384,0.0820583,0.180764,0.361731,0.972258,-0.166,
