joint1,2,3,4,5,6,7,manip,x,y,z,force
0.219298,1.256,2.43216,-1.71248,-0.995691,-0.833869,-0.805068,0.0742921,0.170533,0.302025,0.973042,-2.547,
0.219993,1.256,2.43156,-1.71155,-0.99677,-0.833864,-0.804276,0.0743312,0.170649,0.302438,0.973048,-2.047,
0.220999,1.25603,2.43067,-1.70998,-0.99856,-0.83373,-0.802834,0.0743903,0.170911,0.303071,0.973077,-4.747,
0.221921,1.2562,2.42977,-1.70863,-1.00036,-0.833658,-0.801434,0.0744484,0.171177,0.30368,0.973034,-3.347,
0.222683,1.25631,2.42904,-1.70749,-1.00181,-0.833587,-0.800288,0.0744959,0.171391,0.304178,0.973016,-1.747,
0.223418,1.25632,2.4284,-1.70629,-1.00312,-0.833471,-0.799201,0.0745393,0.171591,0.304641,0.973049,-1.847,
0.224054,1.25631,2.42786,-1.70525,-1.00425,-0.833362,-0.798262,0.0745765,0.171763,0.30504,0.973087,-3.447,
0.224567,1.25637,2.42738,-1.70446,-1.00522,-0.833313,-0.797486,0.0746086,0.171908,0.305374,0.973078,-4.247,
0.225028,1.25648,2.42691,-1.70381,-1.00614,-0.833298,-0.796776,0.0746389,0.172043,0.305685,0.973042,-4.847,
0.225906,1.25681,2.42596,-1.70222,-1.00833,-0.833075,-0.794899,0.0747022,0.172463,0.306342,0.972986,-2.947,
0.226773,1.25705,2.42508,-1.70053,-1.01044,-0.832797,-0.793024,0.0747629,0.172883,0.306981,0.972979,-0.747,
0.227589,1.25714,2.42434,-1.69885,-1.0123,-0.832484,-0.791314,0.0748164,0.173259,0.307557,0.97304,-3.847,
0.228232,1.25733,2.42367,-1.69762,-1.01388,-0.832292,-0.789913,0.0748623,0.173573,0.308034,0.973027,-5.147,
0.228801,1.2576,2.42302,-1.69659,-1.01539,-0.832169,-0.788627,0.0749063,0.173864,0.308478,0.972962,-3.247,
0.22931,1.25776,2.42249,-1.69561,-1.01666,-0.832026,-0.787507,0.0749434,0.174114,0.308859,0.972945,-1.847,
0.229781,1.25781,2.42205,-1.69464,-1.01773,-0.831854,-0.786508,0.0749749,0.174333,0.309194,0.972976,-3.647,
0.230171,1.25793,2.42164,-1.69389,-1.0187,-0.831744,-0.785648,0.0750034,0.174525,0.309485,0.972965,-4.947,
0.230786,1.25798,2.42107,-1.69325,-1.0196,-0.831874,-0.785088,0.0750409,0.17458,0.30985,0.97291,-3.347,
0.231432,1.25794,2.42051,-1.69256,-1.02041,-0.831996,-0.784585,0.0750774,0.17461,0.31021,0.97289,-2.647,
0.231966,1.25786,2.42008,-1.69193,-1.02106,-0.832063,-0.784155,0.0751064,0.174639,0.310502,0.9729,-1.847,
0.232561,1.25782,2.41958,-1.69099,-1.02204,-0.832006,-0.783343,0.0751416,0.174774,0.310867,0.972932,-3.747,
0.233389,1.25796,2.41878,-1.68959,-1.02377,-0.831892,-0.781884,0.0751979,0.175064,0.311435,0.972916,-6.147,
0.234179,1.25823,2.41792,-1.68836,-1.02555,-0.831853,-0.780438,0.0752565,0.175358,0.312006,0.972827,-1.747,
0.235034,1.25839,2.41708,-1.68666,-1.02756,-0.831606,-0.778608,0.0753175,0.175755,0.312628,0.972842,-2.047,
0.235797,1.2585,2.41634,-1.68507,-1.02937,-0.831352,-0.776929,0.0753716,0.176123,0.313184,0.972875,-1.947,
0.236496,1.25861,2.41567,-1.68362,-1.03101,-0.831124,-0.775396,0.0754212,0.176457,0.313692,0.972906,-5.147,
0.237057,1.25884,2.41504,-1.68256,-1.03249,-0.83101,-0.774098,0.0754663,0.176747,0.314131,0.972854,-4.447,
0.237525,1.25904,2.4145,-1.68168,-1.03373,-0.830922,-0.773009,0.0755045,0.17699,0.314499,0.972805,-1.547,
0.237998,1.25908,2.41406,-1.68067,-1.03483,-0.830762,-0.771971,0.0755378,0.177215,0.31484,0.972838,-2.447,
0.23874,1.25919,2.41334,-1.67915,-1.03656,-0.830549,-0.770368,0.0755912,0.17756,0.315378,0.972862,-5.547,
0.239391,1.25945,2.41261,-1.67795,-1.03824,-0.830446,-0.768895,0.0756443,0.177883,0.315885,0.972794,-2.147,
0.240016,1.25956,2.41199,-1.67669,-1.03972,-0.830285,-0.767533,0.0756905,0.178176,0.316343,0.972801,-3.047,
0.240556,1.25966,2.41145,-1.67559,-1.041,-0.830146,-0.766353,0.0757306,0.17843,0.31674,0.972809,-2.847,
