joint1,2,3,4,5,6,7,manip,x,y,z,force
0.331275,1.17069,2.39323,-1.75271,-0.899534,-0.932366,-0.990137,0.075517,0.090634,0.314124,0.974129,-1.947,
0.332533,1.17066,2.39197,-1.75104,-0.901258,-0.932304,-0.988836,0.0755935,0.0907426,0.314884,0.974164,-3.747,
0.333583,1.1707,2.39087,-1.74973,-0.902756,-0.93231,-0.987747,0.0756589,0.0908342,0.31553,0.974148,-3.447,
0.334465,1.17074,2.38995,-1.74863,-0.904019,-0.932318,-0.986829,0.0757141,0.0909119,0.316074,0.974131,-1.747,
0.335304,1.1707,2.38912,-1.7475,-0.905153,-0.93227,-0.98596,0.0757651,0.0909836,0.316577,0.974162,-3.647,
0.336579,1.17063,2.38787,-1.74607,-0.906687,-0.932391,-0.98494,0.0758382,0.090995,0.317294,0.974153,-6.747,
0.337731,1.1707,2.38664,-1.74499,-0.908163,-0.932633,-0.984054,0.0759069,0.090994,0.317959,0.974049,-1.747,
0.33878,1.17059,2.38565,-1.74377,-0.909367,-0.932712,-0.983239,0.075966,0.0909946,0.318536,0.974066,-2.047,
0.339756,1.17045,2.38475,-1.74261,-0.910459,-0.932761,-0.982481,0.0760202,0.0909949,0.319068,0.974102,-3.847,
0.340943,1.17045,2.38354,-1.74119,-0.912042,-0.932824,-0.98136,0.0760927,0.0910588,0.319774,0.974081,-3.347,
0.342126,1.17046,2.38233,-1.73975,-0.913631,-0.932871,-0.980218,0.0761654,0.09113,0.320481,0.974066,-3.447,
0.343125,1.17046,2.38131,-1.73853,-0.914969,-0.932914,-0.979255,0.0762269,0.0911889,0.321078,0.974053,-3.347,
0.343968,1.17046,2.38046,-1.7375,-0.916099,-0.93295,-0.978441,0.0762789,0.0912392,0.321581,0.974042,-2.847,
0.344754,1.17044,2.37967,-1.73651,-0.917134,-0.932968,-0.977682,0.076327,0.0912857,0.322048,0.974044,-3.247,
0.345802,1.17047,2.37859,-1.73514,-0.918633,-0.932957,-0.976544,0.0763941,0.0913874,0.322699,0.974038,-3.247,
0.346851,1.17051,2.3775,-1.73375,-0.920149,-0.932944,-0.975388,0.0764619,0.0914938,0.323354,0.974029,-3.747,
0.347693,1.17057,2.37661,-1.73266,-0.921383,-0.932952,-0.974459,0.0765169,0.0915796,0.323884,0.974008,-3.147,
0.348485,1.1706,2.37578,-1.73162,-0.922527,-0.932946,-0.973586,0.0765683,0.0916598,0.324379,0.974,-2.347,
0.349148,1.17058,2.37513,-1.7307,-0.92345,-0.932912,-0.972857,0.0766103,0.0917258,0.324787,0.974017,-2.847,
0.349761,1.17058,2.37451,-1.72986,-0.924315,-0.932892,-0.972181,0.0766496,0.0917873,0.325166,0.974024,-2.847,
0.350502,1.17075,2.37364,-1.72856,-0.925779,-0.932695,-0.970882,0.0767076,0.0920141,0.325729,0.974028,-6.047,
0.351195,1.17108,2.37271,-1.72743,-0.927343,-0.932579,-0.969566,0.0767677,0.0922586,0.326299,0.973948,-1.547,
0.352186,1.17106,2.37173,-1.72608,-0.928707,-0.932547,-0.968495,0.0768305,0.0923501,0.326905,0.973968,-3.147,
0.353094,1.17102,2.37083,-1.72492,-0.929892,-0.932569,-0.967607,0.0768867,0.092404,0.327443,0.973973,-2.247,
0.353925,1.17098,2.37003,-1.72382,-0.930976,-0.93257,-0.966777,0.076938,0.0924585,0.327937,0.973989,-4.047,
0.354994,1.17104,2.36891,-1.72242,-0.932527,-0.932585,-0.96559,0.0770086,0.0925662,0.328608,0.973965,-4.747,
0.356047,1.17115,2.36777,-1.72108,-0.934109,-0.932631,-0.9644,0.0770801,0.0926783,0.329283,0.973911,-2.247,
0.356927,1.17114,2.36688,-1.71985,-0.935347,-0.932601,-0.963415,0.0771371,0.0927684,0.329828,0.973924,-1.747,
0.358323,1.171,2.36558,-1.71809,-0.936994,-0.932656,-0.962193,0.0772193,0.0928033,0.330616,0.973963,-3.347,
0.359649,1.17091,2.36432,-1.71652,-0.938566,-0.932776,-0.961081,0.0772983,0.0928208,0.331364,0.973959,-1.547,
0.360751,1.17077,2.36331,-1.71514,-0.93983,-0.932825,-0.960146,0.0773624,0.0928384,0.331977,0.973994,-3.947,
0.361753,1.17073,2.36233,-1.71397,-0.941041,-0.932931,-0.959294,0.0774232,0.0928546,0.332548,0.973978,-5.047,
0.362555,1.17077,2.36149,-1.71312,-0.942072,-0.933074,-0.95861,0.0774742,0.0928685,0.333019,0.973918,-2.447,
0.363332,1.17071,2.36076,-1.71218,-0.942987,-0.933136,-0.957949,0.0775206,0.0928811,0.333456,0.973921,-1.147,
0.364024,1.17057,2.36016,-1.71124,-0.943736,-0.933128,-0.957359,0.0775594,0.0928918,0.333832,0.973976,-2.347,
0.364957,1.17035,2.35939,-1.71031,-0.944495,-0.933307,-0.956938,0.0776059,0.0927904,0.334273,0.974,-6.247,
0.365837,1.17029,2.35855,-1.70967,-0.945297,-0.933631,-0.956601,0.0776539,0.0926759,0.334706,0.973916,-3.247,
0.366603,1.17018,2.35786,-1.70902,-0.945948,-0.933847,-0.95629,0.0776937,0.0925817,0.335073,0.97389,-3.047,
0.367261,1.17004,2.3573,-1.70841,-0.946479,-0.934003,-0.95602,0.0777268,0.0925016,0.335382,0.973891,-2.547,
0.368071,1.16988,2.35661,-1.70758,-0.947191,-0.934153,-0.955601,0.077769,0.0924292,0.335778,0.973902,-2.347,
0.368824,1.16972,2.35597,-1.70679,-0.947855,-0.934274,-0.955194,0.0778081,0.0923673,0.336147,0.973922,-3.147,
0.37019,1.16951,2.35476,-1.70538,-0.949144,-0.934526,-0.954411,0.077882,0.0922686,0.336837,0.97392,-6.547,
0.371747,1.16949,2.35321,-1.7038,-0.950936,-0.93485,-0.953275,0.0779769,0.0922308,0.337702,0.973825,-3.547,
0.373073,1.16941,2.35195,-1.70231,-0.952439,-0.935043,-0.952248,0.0780563,0.0922162,0.338436,0.973794,-0.547,
0.37435,1.16917,2.35084,-1.70071,-0.953758,-0.935112,-0.951267,0.0781276,0.0921989,0.339114,0.973859,-1.847,
0.375468,1.16915,2.34973,-1.69897,-0.9554,-0.935002,-0.949837,0.0782036,0.092359,0.339833,0.973903,-3.747,
0.376385,1.16926,2.34872,-1.69755,-0.956926,-0.934937,-0.948528,0.0782721,0.0925322,0.340468,0.973885,-4.047,
0.377224,1.16939,2.34779,-1.69629,-0.95833,-0.934906,-0.947345,0.0783355,0.0926855,0.34105,0.973852,-2.947,
0.378032,1.16945,2.34693,-1.69502,-0.959638,-0.93484,-0.94621,0.0783948,0.0928318,0.3416,0.97385,-2.947,
0.378993,1.16936,2.34603,-1.69387,-0.960714,-0.934942,-0.945432,0.0784522,0.0928301,0.342131,0.973852,-2.847,
0.379823,1.16958,2.34503,-1.69218,-0.962519,-0.934686,-0.943691,0.0785259,0.0931553,0.342818,0.973856,-2.747,
0.380457,1.16984,2.34418,-1.69067,-0.964176,-0.934378,-0.942015,0.07859,0.0935088,0.343415,0.973862,-5.047,
0.381027,1.17016,2.34336,-1.68942,-0.965725,-0.934185,-0.940526,0.0786507,0.0938214,0.343965,0.973809,-3.647,
0.381504,1.1704,2.3427,-1.68834,-0.966994,-0.934002,-0.939281,0.0787005,0.0940821,0.344418,0.973782,-2.547,
0.382686,1.1703,2.3416,-1.68685,-0.968371,-0.934095,-0.938237,0.0787729,0.0941052,0.345087,0.973792,-3.447,
0.38388,1.17017,2.34051,-1.68551,-0.969622,-0.934275,-0.937378,0.0788426,0.0940687,0.345725,0.973783,-4.347,
0.384717,1.17045,2.33945,-1.68388,-0.971484,-0.934087,-0.935619,0.0789202,0.0943941,0.346429,0.973743,-4.147,
0.385391,1.17075,2.33853,-1.68239,-0.973215,-0.933857,-0.933923,0.0789894,0.0947409,0.347055,0.973707,-2.647,
0.386752,1.17076,2.33717,-1.68041,-0.975134,-0.933853,-0.932308,0.0790829,0.0948909,0.347914,0.97371,-5.847,
0.388066,1.17083,2.33581,-1.67875,-0.976938,-0.934,-0.930922,0.0791741,0.0949828,0.348726,0.973637,-2.447,
0.389162,1.1708,2.33474,-1.67723,-0.978387,-0.934037,-0.929735,0.0792471,0.0950681,0.349393,0.973638,-2.147,
0.390201,1.17072,2.33376,-1.67575,-0.979713,-0.934041,-0.928621,0.0793142,0.0951455,0.350014,0.973667,-5.047,
0.391015,1.17078,2.33291,-1.67471,-0.980858,-0.934136,-0.927733,0.0793721,0.0952104,0.350526,0.973615,-6.547,
0.392286,1.17085,2.33161,-1.67332,-0.982443,-0.934402,-0.926634,0.0794577,0.0952248,0.35127,0.973508,-3.847,
0.393546,1.17079,2.33041,-1.67185,-0.983892,-0.934596,-0.92559,0.0795373,0.0952249,0.35198,0.973467,-0.447,
0.394628,1.17058,2.3295,-1.67039,-0.985013,-0.934632,-0.924683,0.079599,0.0952274,0.35256,0.973534,-2.947,
0.395612,1.17046,2.32862,-1.66915,-0.986087,-0.934721,-0.923858,0.0796581,0.0952295,0.353102,0.97355,-2.547,
0.396962,1.17028,2.32743,-1.66757,-0.987452,-0.934906,-0.92288,0.0797365,0.0951859,0.353815,0.973559,-5.447,
0.398282,1.17021,2.32619,-1.66616,-0.988858,-0.935182,-0.921944,0.0798178,0.0951372,0.354529,0.973497,-3.647,
0.399406,1.17012,2.32516,-1.66492,-0.990033,-0.935391,-0.92114,0.0798858,0.0950972,0.355132,0.973465,-2.147,
0.400424,1.16995,2.32428,-1.6637,-0.991032,-0.935513,-0.920409,0.0799438,0.0950616,0.355663,0.973487,-1.847,
0.401488,1.16992,2.32325,-1.662,-0.992545,-0.935457,-0.919035,0.0800181,0.0952058,0.356344,0.97352,-4.047,
0.402485,1.17,2.32219,-1.66044,-0.994116,-0.935444,-0.91764,0.0800942,0.0953728,0.357021,0.973498,-2.747,
0.40331,1.17002,2.32134,-1.65912,-0.99537,-0.935418,-0.916508,0.0801553,0.0955042,0.35757,0.973499,-1.847,
0.404096,1.16999,2.32057,-1.65782,-0.99652,-0.935353,-0.915434,0.080211,0.0956275,0.358083,0.973531,-1.247,
0.404785,1.16993,2.31993,-1.65663,-0.99749,-0.93527,-0.9145,0.0802579,0.0957333,0.358523,0.973584,-1.447,
0.405557,1.16985,2.31922,-1.65538,-0.998518,-0.935217,-0.913546,0.0803091,0.0958239,0.359,0.973631,-3.547,
0.406819,1.16977,2.31804,-1.65374,-1.00001,-0.935338,-0.912352,0.0803904,0.0958634,0.359728,0.973623,-6.247,
0.407989,1.16982,2.31686,-1.65238,-1.00147,-0.935573,-0.91129,0.0804713,0.0958861,0.360418,0.973532,-2.547,
0.408985,1.16974,2.31594,-1.65109,-1.00261,-0.935673,-0.910379,0.0805345,0.0959075,0.360984,0.97353,-0.947,
0.409947,1.16956,2.31513,-1.64974,-1.00364,-0.935693,-0.909502,0.0805908,0.0959266,0.361511,0.97359,-2.047,
0.410765,1.16944,2.31442,-1.64861,-1.00453,-0.93573,-0.908754,0.0806398,0.0959434,0.361964,0.973626,-4.247,
0.41162,1.16955,2.31347,-1.64717,-1.006,-0.935705,-0.907396,0.0807103,0.0961312,0.36258,0.973594,-3.947,
0.412449,1.16968,2.31253,-1.64573,-1.00749,-0.935663,-0.905994,0.0807809,0.0963383,0.363196,0.973561,-1.647,
0.413364,1.16972,2.31157,-1.64399,-1.00906,-0.935527,-0.904428,0.0808539,0.0965717,0.363858,0.973592,-2.347,
0.414171,1.16977,2.31071,-1.64246,-1.01047,-0.935409,-0.903026,0.0809191,0.0967831,0.364448,0.973616,-3.047,
0.4149,1.16984,2.30991,-1.6411,-1.01177,-0.935329,-0.901752,0.0809799,0.0969764,0.364988,0.973616,-4.647,
